262144 3
59 255 89 
57 255 85 
66 255 95 
60 255 95 
59 255 99 
65 255 101 
59 255 90 
71 255 102 
56 255 88 
56 255 85 
59 255 88 
47 255 87 
64 255 100 
57 255 98 
48 255 84 
67 255 93 
49 255 89 
62 255 99 
72 255 105 
50 255 94 
63 255 95 
51 255 86 
45 255 87 
59 255 100 
83 255 123 
176 255 180 
219 255 175 
230 255 164 
203 255 104 
105 255 83 
100 255 119 
195 255 148 
174 255 129 
111 255 120 
77 255 98 
71 255 105 
75 255 98 
61 255 81 
58 255 90 
66 255 96 
74 255 103 
111 255 119 
162 255 138 
172 255 129 
164 255 121 
173 255 102 
156 255 94 
182 255 131 
201 255 149 
198 255 164 
195 255 164 
217 255 162 
216 255 158 
220 255 159 
211 255 162 
210 255 154 
231 255 172 
208 255 153 
192 255 134 
185 255 141 
153 255 107 
148 255 119 
197 255 165 
222 255 158 
227 255 175 
201 255 155 
190 255 146 
136 255 127 
148 255 111 
173 255 137 
192 255 154 
204 255 141 
186 255 142 
144 255 109 
124 255 104 
122 255 121 
109 255 97 
89 255 98 
83 255 90 
109 255 95 
116 255 116 
171 255 113 
145 255 102 
123 255 110 
182 255 131 
176 255 145 
173 255 120 
178 255 117 
206 255 139 
211 255 142 
204 255 153 
189 255 142 
186 255 114 
150 255 135 
161 255 135 
180 255 126 
198 255 127 
193 255 139 
161 255 135 
170 255 137 
139 255 111 
142 255 126 
148 255 108 
107 255 104 
87 255 106 
100 255 113 
93 255 135 
91 255 123 
85 255 116 
109 255 116 
143 255 138 
187 255 148 
200 255 134 
193 255 147 
191 255 145 
192 255 118 
133 255 108 
92 255 102 
69 255 93 
80 255 104 
67 255 83 
45 255 83 
62 255 74 
46 255 70 
38 255 81 
45 255 76 
31 255 82 
49 255 82 
36 255 71 
35 255 79 
50 255 86 
47 255 100 
54 255 97 
57 255 89 
51 255 89 
84 255 112 
129 255 125 
127 255 131 
145 255 141 
130 255 126 
139 255 138 
155 255 129 
140 255 121 
117 255 107 
66 255 92 
58 255 82 
52 255 74 
50 255 87 
60 255 87 
54 255 85 
52 255 91 
60 255 95 
73 255 100 
69 255 96 
65 255 91 
67 255 87 
56 255 87 
56 255 100 
67 255 95 
54 255 88 
72 255 97 
63 255 94 
59 255 94 
75 255 94 
54 255 90 
63 255 96 
71 255 107 
60 255 115 
86 255 110 
73 255 104 
66 255 112 
81 255 114 
62 255 102 
72 255 95 
67 255 100 
58 255 100 
76 255 110 
63 255 117 
67 255 121 
71 255 121 
56 255 105 
67 255 113 
69 255 118 
68 255 120 
67 255 122 
60 255 117 
58 255 114 
64 255 114 
63 255 112 
61 255 122 
65 255 121 
70 255 121 
61 255 117 
66 255 113 
63 255 111 
58 255 106 
68 255 112 
65 255 124 
66 255 119 
73 255 134 
58 255 130 
76 255 130 
65 255 126 
62 255 130 
74 255 139 
65 255 136 
65 255 129 
65 255 131 
59 255 133 
70 255 132 
58 255 137 
56 255 129 
70 255 134 
59 255 130 
61 255 131 
66 255 135 
63 255 129 
121 255 155 
178 255 178 
205 255 159 
209 255 168 
217 255 153 
220 255 161 
226 255 161 
230 255 156 
203 255 147 
226 255 158 
221 255 151 
225 255 165 
222 255 157 
212 255 147 
212 255 158 
212 255 157 
202 255 158 
221 255 156 
216 255 155 
216 255 147 
225 255 171 
217 255 160 
207 255 153 
216 255 175 
196 255 142 
192 255 155 
213 255 181 
185 255 156 
107 255 129 
58 255 140 
71 255 132 
76 255 147 
61 255 139 
64 255 137 
61 255 138 
61 255 138 
67 255 143 
63 255 146 
60 255 138 
62 255 145 
63 255 141 
66 255 138 
62 255 147 
68 255 141 
62 255 141 
69 255 146 
66 255 136 
70 255 150 
72 255 139 
64 255 140 
68 255 144 
72 255 143 
62 255 145 
73 255 150 
63 255 146 
64 255 148 
71 255 135 
60 255 146 
72 255 146 
74 255 150 
65 255 156 
83 255 148 
63 255 147 
68 255 150 
77 255 146 
61 255 158 
72 255 150 
67 255 151 
68 255 157 
68 255 149 
63 255 149 
70 255 147 
70 255 151 
63 255 151 
76 255 146 
78 255 147 
135 255 148 
132 255 255 
120 126 173 
124 129 169 
133 140 174 
151 174 189 
148 167 200 
129 159 188 
130 145 179 
116 116 177 
102 103 143 
120 102 164 
132 147 177 
137 179 189 
150 184 200 
134 184 185 
130 143 183 
109 113 146 
95 101 138 
94 81 123 
105 103 135 
149 167 182 
148 158 166 
141 152 186 
130 141 169 
132 153 192 
107 123 163 
101 95 163 
87 87 142 
96 80 142 
132 111 177 
137 164 182 
134 175 201 
108 143 161 
113 110 158 
140 147 183 
158 190 197 
168 213 216 
167 223 216 
127 193 191 
121 157 174 
120 129 175 
131 139 167 
149 167 192 
138 142 176 
107 112 164 
134 145 174 
138 158 180 
131 170 193 
141 151 180 
136 168 185 
138 182 193 
138 138 182 
131 153 182 
142 171 189 
155 178 189 
156 200 199 
163 199 210 
143 191 197 
138 192 199 
122 131 163 
107 114 162 
143 149 185 
164 182 199 
164 227 217 
166 222 209 
162 215 222 
165 217 211 
164 208 212 
159 238 218 
167 212 213 
173 234 225 
159 213 215 
158 223 213 
161 229 209 
166 212 209 
175 238 219 
171 235 218 
161 216 215 
169 238 227 
172 232 223 
169 227 206 
175 240 227 
179 219 216 
161 222 220 
175 221 218 
159 218 205 
160 222 222 
182 219 217 
165 224 216 
179 230 227 
175 222 217 
152 229 219 
171 230 233 
173 226 215 
165 234 231 
171 237 226 
153 225 214 
162 199 179 
146 152 131 
119 82 73 
115 38 39 
93 27 37 
97 27 38 
108 29 49 
110 38 52 
134 51 53 
130 74 73 
123 73 73 
131 72 73 
147 105 111 
148 129 113 
150 176 144 
167 190 192 
176 217 226 
170 224 214 
156 187 181 
132 123 104 
127 76 79 
133 83 85 
142 155 119 
160 141 158 
164 202 185 
163 201 189 
161 200 187 
156 215 207 
166 215 204 
167 223 203 
165 224 179 
162 202 163 
168 213 178 
158 186 162 
172 209 219 
168 222 215 
166 235 225 
171 230 214 
158 217 195 
168 232 227 
150 214 196 
139 130 120 
129 75 74 
99 38 54 
95 28 49 
98 32 50 
94 30 43 
102 33 40 
90 31 37 
100 35 35 
105 39 37 
99 35 38 
115 41 52 
121 53 63 
113 68 116 
124 68 89 
104 46 58 
115 55 52 
107 48 51 
103 44 45 
106 55 46 
102 45 45 
108 49 44 
106 50 46 
104 47 45 
111 58 47 
104 53 48 
111 53 49 
109 57 49 
108 45 44 
115 54 46 
110 53 46 
110 51 46 
113 58 51 
104 55 50 
113 54 45 
107 60 48 
106 52 45 
116 59 53 
109 62 52 
113 53 44 
112 57 49 
108 53 46 
119 59 51 
105 56 48 
110 60 50 
115 56 51 
110 56 48 
115 61 48 
116 56 48 
111 61 49 
119 55 48 
107 55 46 
112 64 49 
115 54 46 
104 58 48 
115 60 51 
109 53 47 
109 63 50 
118 59 50 
110 59 49 
116 69 54 
114 54 49 
112 63 49 
116 62 49 
107 54 47 
114 63 50 
116 56 48 
111 57 47 
119 66 54 
107 55 49 
109 60 50 
115 60 49 
110 55 46 
116 68 56 
107 57 50 
114 60 51 
115 62 50 
107 60 49 
115 64 52 
117 58 46 
113 57 48 
118 56 48 
109 59 48 
116 58 50 
118 58 47 
110 67 51 
113 58 48 
108 60 49 
110 59 49 
111 53 47 
106 63 49 
113 59 50 
110 58 48 
104 65 51 
116 57 49 
106 65 50 
113 61 51 
114 58 48 
109 65 53 
117 57 48 
112 56 48 
110 65 51 
115 58 49 
107 58 49 
117 61 50 
109 55 48 
112 64 51 
119 58 48 
105 61 50 
118 61 50 
109 55 46 
103 64 54 
119 64 50 
106 60 48 
114 62 50 
116 63 49 
109 55 50 
115 56 47 
109 60 49 
111 57 50 
117 61 48 
105 65 52 
114 55 48 
114 63 48 
106 58 51 
119 53 45 
106 64 52 
118 53 49 
113 60 48 
105 62 51 
120 54 46 
109 70 53 
107 52 47 
115 58 47 
103 66 53 
114 50 47 
110 60 50 
108 62 51 
122 57 49 
108 73 57 
113 59 51 
115 63 52 
109 68 53 
117 55 47 
109 64 52 
113 58 49 
115 58 48 
106 64 52 
116 59 49 
110 58 48 
115 60 49 
121 61 49 
111 64 54 
117 59 50 
115 66 54 
113 55 48 
118 60 47 
115 59 50 
118 56 50 
118 62 49 
109 57 51 
117 61 48 
113 58 50 
115 50 47 
120 63 49 
109 54 49 
120 57 47 
117 68 54 
110 49 47 
122 60 47 
111 58 50 
119 51 47 
120 64 48 
119 47 44 
123 54 46 
116 62 51 
114 48 46 
124 64 49 
112 60 53 
119 57 49 
115 62 51 
114 51 45 
120 59 49 
114 57 48 
126 51 46 
115 59 47 
111 53 45 
124 61 50 
115 59 49 
116 54 44 
121 64 52 
114 60 50 
122 59 48 
114 56 49 
118 55 46 
126 67 54 
118 55 49 
123 58 47 
118 56 50 
117 55 46 
119 60 50 
113 54 50 
116 60 47 
121 62 53 
116 55 48 
121 65 50 
119 57 54 
121 63 51 
125 65 53 
116 55 47 
123 62 48 
121 55 48 
119 50 44 
130 63 47 
125 50 44 
123 58 45 
122 60 49 
117 52 43 
122 61 48 
118 55 44 
123 53 44 
130 62 49 
114 46 41 
123 53 44 
122 57 51 
121 49 54 
128 53 61 
113 45 51 
119 48 46 
128 52 48 
130 61 51 
135 69 76 
136 83 120 
132 96 103 
129 86 117 
139 133 140 
146 151 163 
154 146 138 
149 171 182 
151 190 221 
158 197 216 
159 211 235 
165 200 208 
162 227 234 
152 219 211 
141 186 200 
134 141 103 
137 66 68 
133 74 81 
135 98 97 
115 82 158 
137 137 185 
149 180 217 
158 208 216 
153 218 219 
142 184 210 
140 191 185 
146 171 174 
142 190 203 
154 198 223 
153 209 222 
149 217 223 
154 211 222 
143 203 210 
147 198 211 
141 189 211 
134 199 212 
147 188 206 
138 174 215 
143 196 212 
154 191 222 
148 197 223 
140 214 215 
143 194 210 
129 181 184 
119 151 186 
138 152 204 
141 183 200 
138 173 189 
142 212 218 
152 204 214 
141 205 211 
138 220 209 
148 194 201 
155 192 208 
162 211 204 
169 200 224 
166 209 221 
159 200 219 
144 202 207 
119 161 147 
137 103 149 
158 160 183 
182 190 221 
163 210 218 
167 208 225 
177 217 219 
159 204 220 
176 210 227 
166 207 207 
142 184 211 
168 191 199 
163 205 223 
160 190 194 
165 181 215 
151 202 225 
164 197 214 
157 178 214 
168 194 211 
171 210 225 
156 227 223 
160 223 227 
153 208 206 
165 233 231 
164 221 220 
162 230 218 
158 220 222 
164 225 216 
154 219 221 
167 204 214 
164 204 218 
156 211 215 
160 211 208 
143 196 133 
147 108 75 
159 96 70 
169 143 136 
175 201 211 
174 182 190 
172 174 189 
180 193 194 
166 181 178 
177 163 173 
177 183 187 
184 185 212 
173 202 181 
187 198 191 
183 183 156 
161 148 100 
143 91 61 
142 63 50 
134 51 50 
136 44 49 
140 45 52 
134 44 47 
139 47 46 
131 46 48 
136 48 45 
143 56 46 
136 46 43 
143 52 38 
135 51 40 
134 48 42 
139 54 39 
125 42 39 
138 46 34 
139 49 37 
125 41 34 
127 49 35 
127 45 36 
130 42 33 
135 50 36 
128 43 35 
136 46 35 
136 48 36 
126 39 31 
133 49 34 
130 46 35 
135 46 36 
135 47 37 
136 43 34 
141 50 41 
132 47 42 
140 53 80 
129 255 255 
126 116 179 
116 119 177 
127 135 173 
136 154 187 
142 175 188 
125 144 182 
116 117 157 
109 117 158 
116 99 151 
116 150 171 
138 146 183 
124 141 158 
160 173 194 
152 179 193 
127 176 192 
105 116 139 
86 67 127 
94 82 142 
101 90 145 
110 113 170 
133 148 175 
116 122 180 
102 107 168 
110 92 174 
103 99 150 
98 90 149 
108 87 146 
110 106 160 
128 128 175 
148 179 191 
130 163 185 
109 126 164 
123 133 169 
134 154 178 
137 173 179 
167 221 206 
149 211 218 
134 190 203 
122 136 188 
118 132 182 
123 127 170 
126 119 182 
110 143 162 
124 126 180 
121 130 182 
133 167 194 
145 141 198 
119 167 182 
143 175 197 
152 171 176 
133 200 198 
148 160 188 
134 165 187 
153 185 199 
161 201 200 
157 205 214 
161 207 197 
153 177 203 
113 165 172 
127 127 172 
137 157 181 
143 189 199 
166 218 220 
161 233 217 
157 211 224 
167 226 215 
161 222 222 
171 236 219 
156 204 214 
161 219 216 
143 223 201 
157 210 203 
152 202 199 
160 218 212 
164 230 217 
165 239 223 
164 243 225 
168 232 223 
163 239 224 
157 219 213 
161 240 231 
167 228 224 
175 225 218 
168 236 223 
164 216 222 
171 229 220 
169 236 220 
169 222 220 
167 238 216 
163 227 232 
174 235 221 
169 226 234 
173 222 216 
172 231 220 
163 244 230 
175 216 218 
164 228 217 
145 165 145 
138 104 100 
112 64 68 
115 39 50 
114 35 43 
125 51 52 
163 134 151 
164 160 175 
167 183 189 
168 198 191 
171 188 188 
169 221 212 
158 212 195 
158 203 185 
156 225 169 
166 191 180 
180 218 219 
167 212 208 
154 192 178 
128 146 118 
117 63 75 
123 40 53 
122 66 67 
138 89 86 
163 146 125 
131 143 89 
151 115 97 
156 150 134 
158 175 167 
164 203 187 
174 213 189 
176 200 204 
153 201 197 
144 205 189 
146 177 144 
170 189 176 
164 194 190 
163 183 173 
174 218 220 
147 203 176 
141 122 102 
124 63 68 
106 33 55 
96 31 49 
98 32 49 
102 35 51 
93 30 46 
98 30 43 
96 33 40 
94 35 38 
106 37 37 
116 49 64 
144 86 81 
143 108 125 
116 96 139 
134 76 74 
132 66 62 
112 63 54 
106 47 44 
97 42 43 
104 54 46 
104 49 46 
108 48 44 
109 52 46 
103 47 45 
105 54 47 
115 57 47 
107 48 45 
115 52 45 
110 48 44 
110 55 47 
115 57 49 
103 52 44 
111 57 48 
110 56 47 
108 54 47 
116 53 47 
104 57 45 
113 64 51 
111 55 46 
106 55 45 
108 52 47 
105 55 45 
108 62 49 
115 54 49 
110 61 48 
117 55 47 
113 56 47 
113 67 49 
121 51 46 
111 59 47 
115 59 48 
113 55 46 
108 65 50 
109 53 47 
110 57 45 
114 67 52 
114 55 48 
109 66 54 
119 68 54 
114 61 50 
114 66 51 
118 56 46 
109 61 49 
114 59 48 
115 56 46 
109 61 50 
117 56 45 
109 60 48 
111 61 53 
109 57 47 
110 59 50 
117 62 51 
112 62 49 
112 58 49 
113 58 47 
107 63 50 
116 58 50 
113 65 51 
113 60 58 
117 58 50 
104 63 50 
114 54 48 
113 59 48 
108 60 50 
118 53 47 
106 63 48 
110 56 49 
113 56 46 
107 67 51 
113 51 47 
110 65 50 
111 60 52 
115 55 47 
109 65 52 
114 57 49 
111 61 48 
107 62 51 
116 55 47 
110 64 52 
118 62 49 
114 63 51 
107 64 52 
113 55 45 
110 65 53 
109 55 50 
115 61 49 
106 57 50 
111 56 47 
110 61 51 
105 54 48 
112 61 49 
109 60 54 
113 56 47 
111 62 49 
109 56 51 
115 59 47 
111 61 52 
112 51 45 
113 64 49 
107 58 51 
116 56 47 
107 61 50 
107 48 47 
112 62 47 
108 62 52 
112 50 47 
113 67 51 
107 54 49 
117 58 49 
108 62 49 
113 50 45 
112 68 52 
106 57 50 
115 54 46 
106 64 50 
109 53 47 
113 62 51 
111 65 55 
114 60 50 
108 68 53 
107 55 47 
113 59 50 
109 61 51 
111 58 49 
109 62 50 
110 56 49 
116 57 48 
113 61 52 
111 57 49 
117 58 51 
110 58 49 
119 59 48 
114 60 50 
111 61 53 
118 63 50 
108 52 48 
111 54 44 
117 58 48 
114 54 50 
118 63 50 
114 53 49 
114 54 46 
121 63 51 
117 52 49 
119 59 46 
110 61 51 
116 57 50 
119 68 53 
112 50 45 
116 55 46 
116 61 49 
122 50 46 
123 64 50 
116 54 46 
116 56 45 
122 63 50 
116 53 46 
117 63 51 
116 60 48 
117 52 45 
122 61 49 
113 57 46 
120 64 49 
119 60 50 
112 52 45 
118 61 50 
113 55 46 
117 56 46 
122 58 49 
121 59 47 
120 65 51 
122 63 52 
118 56 47 
119 56 49 
114 57 48 
124 58 49 
123 55 46 
117 64 50 
116 57 49 
113 53 46 
119 63 49 
120 54 49 
118 56 45 
124 61 48 
113 57 49 
113 66 51 
121 55 46 
118 61 48 
124 65 49 
120 60 48 
121 61 46 
122 57 47 
121 54 45 
124 66 55 
121 55 46 
114 57 47 
119 58 46 
115 56 45 
121 56 46 
125 55 45 
118 59 47 
128 58 48 
122 53 46 
121 58 51 
136 64 63 
121 62 65 
120 50 63 
123 49 50 
124 55 55 
140 67 90 
125 98 99 
112 91 131 
123 107 161 
125 113 151 
141 128 175 
138 148 202 
136 182 195 
156 173 203 
153 200 219 
158 191 216 
151 193 224 
148 200 218 
161 220 228 
155 227 234 
157 199 209 
152 129 124 
133 128 112 
134 102 128 
135 124 162 
116 141 172 
127 125 180 
127 158 193 
146 191 212 
134 176 190 
131 166 167 
135 143 172 
134 170 204 
142 190 213 
162 205 224 
143 208 218 
140 210 235 
135 224 216 
155 227 232 
154 213 227 
145 207 201 
147 200 220 
155 206 207 
137 209 215 
145 203 200 
121 194 207 
152 189 211 
139 183 200 
134 202 216 
153 198 192 
136 187 217 
132 179 201 
150 175 207 
142 192 210 
151 193 215 
159 201 223 
152 198 219 
152 190 218 
157 199 199 
165 206 221 
166 214 200 
156 220 222 
160 204 209 
148 185 206 
154 194 205 
153 176 179 
131 116 127 
149 125 142 
161 189 216 
169 192 191 
157 191 212 
166 203 221 
149 171 198 
161 205 219 
174 212 226 
166 209 234 
179 213 222 
181 206 225 
163 208 207 
164 188 217 
154 188 212 
156 184 206 
161 197 206 
170 206 211 
170 213 230 
167 225 215 
159 221 221 
165 227 215 
179 233 226 
156 217 220 
168 213 214 
169 223 226 
175 236 225 
164 210 223 
165 208 217 
158 207 220 
173 210 211 
175 225 211 
175 223 189 
182 208 170 
160 179 183 
163 182 161 
153 137 124 
153 110 84 
165 88 59 
162 89 69 
162 97 65 
159 85 57 
152 77 61 
164 109 124 
185 156 168 
186 177 199 
196 196 199 
173 215 190 
171 172 149 
163 128 92 
136 91 58 
136 64 47 
134 49 47 
139 46 54 
134 42 53 
132 49 52 
137 48 50 
133 47 46 
137 52 44 
132 49 45 
134 50 43 
143 51 39 
125 42 36 
128 53 38 
137 46 36 
127 46 35 
128 51 36 
125 42 34 
116 47 35 
134 47 34 
127 40 31 
133 49 35 
130 45 33 
132 45 33 
134 44 32 
132 42 31 
134 44 33 
138 45 35 
127 47 38 
139 42 36 
135 42 37 
136 44 55 
142 73 170 
132 255 255 
119 135 158 
121 115 162 
128 125 158 
141 153 184 
132 147 174 
129 157 178 
107 101 156 
100 92 157 
109 105 148 
131 133 184 
121 154 163 
137 151 181 
149 173 201 
147 204 199 
140 163 196 
108 147 172 
110 112 169 
102 105 158 
100 104 159 
127 108 167 
101 117 136 
92 75 119 
95 75 117 
90 81 140 
111 82 137 
103 103 167 
115 104 156 
104 97 147 
117 122 183 
135 151 177 
120 148 192 
116 130 171 
115 122 182 
124 150 188 
146 156 187 
143 192 199 
143 190 201 
134 166 196 
116 143 172 
114 114 172 
130 134 168 
135 156 187 
134 133 160 
141 172 179 
136 168 191 
130 151 173 
132 171 195 
134 143 176 
134 170 188 
154 184 201 
154 183 203 
146 202 216 
156 188 195 
164 204 205 
131 192 199 
159 188 203 
154 197 199 
149 185 199 
138 160 182 
115 146 180 
136 144 172 
158 189 196 
159 192 210 
168 209 208 
155 208 211 
161 204 208 
161 212 216 
153 224 213 
166 217 216 
157 227 213 
130 172 184 
157 201 204 
162 203 202 
161 213 219 
171 224 213 
159 224 226 
166 227 214 
170 220 222 
158 223 218 
164 225 212 
171 225 221 
170 220 218 
178 229 229 
175 224 221 
167 236 225 
171 217 223 
168 230 218 
172 237 224 
166 240 228 
173 248 229 
158 214 207 
174 227 221 
173 228 220 
178 229 229 
171 248 223 
170 240 227 
165 227 226 
163 219 199 
160 172 177 
136 113 93 
117 62 65 
124 51 62 
168 128 132 
188 196 218 
177 220 220 
176 224 217 
163 237 214 
176 234 233 
186 228 221 
171 220 206 
173 220 208 
174 217 208 
164 226 217 
169 220 203 
167 212 224 
168 223 222 
153 184 190 
122 118 88 
120 49 57 
120 41 53 
131 67 78 
160 120 133 
125 109 87 
117 63 56 
123 48 45 
132 79 77 
146 114 103 
159 155 158 
153 204 167 
148 162 135 
150 157 126 
151 151 143 
143 179 142 
159 187 166 
174 209 191 
175 213 227 
166 206 192 
140 150 125 
136 93 77 
124 69 62 
108 58 117 
122 53 87 
101 46 63 
101 36 59 
94 31 46 
91 30 44 
104 33 43 
110 40 42 
139 76 118 
170 138 143 
173 186 176 
124 148 193 
133 92 94 
135 98 70 
113 63 51 
97 47 43 
105 49 44 
104 47 44 
101 50 45 
105 52 45 
101 52 46 
107 49 45 
106 51 45 
103 54 48 
112 51 44 
105 51 44 
110 56 47 
114 56 46 
111 60 48 
117 50 48 
111 58 48 
110 57 49 
113 51 43 
107 59 48 
111 62 54 
112 56 47 
111 61 51 
116 53 48 
105 60 47 
114 54 46 
114 51 42 
107 60 48 
113 49 44 
108 63 50 
110 61 52 
116 55 46 
108 69 51 
114 55 47 
112 56 46 
110 64 51 
117 52 43 
109 62 50 
114 58 50 
114 54 46 
109 64 54 
115 58 48 
115 65 52 
116 60 50 
115 57 48 
109 58 52 
118 59 47 
117 59 47 
112 57 50 
114 58 48 
108 60 51 
114 53 46 
111 60 48 
106 56 50 
111 58 52 
112 66 53 
111 57 52 
114 64 49 
108 62 53 
117 56 49 
115 67 51 
111 56 49 
134 77 61 
110 57 50 
116 50 46 
114 64 50 
105 55 49 
117 56 45 
109 62 50 
114 51 46 
116 67 51 
104 58 50 
116 53 46 
113 67 50 
108 52 47 
115 62 50 
103 60 50 
112 53 46 
108 63 51 
112 55 50 
112 54 47 
110 58 50 
110 52 45 
112 60 51 
107 60 52 
115 56 47 
111 54 48 
116 54 50 
115 58 49 
110 51 47 
116 58 48 
111 56 51 
107 53 48 
111 61 51 
107 52 48 
117 59 47 
113 55 48 
108 52 46 
109 63 49 
109 55 53 
114 53 44 
116 66 52 
109 50 47 
118 61 48 
109 60 52 
109 53 47 
109 64 49 
106 52 49 
115 58 47 
108 63 54 
110 48 45 
112 65 51 
107 57 49 
117 54 47 
108 67 52 
106 51 47 
116 60 50 
111 61 52 
108 55 46 
112 62 52 
109 58 47 
115 63 54 
116 67 54 
113 54 47 
118 65 52 
107 59 49 
111 63 51 
111 60 52 
107 63 51 
117 67 56 
113 52 45 
112 59 48 
115 57 50 
112 55 47 
119 63 50 
115 59 50 
114 66 51 
116 63 54 
114 59 50 
117 71 51 
116 60 52 
115 59 47 
117 61 50 
116 54 48 
112 66 52 
119 59 51 
114 54 47 
116 62 51 
114 57 49 
113 60 48 
120 60 48 
116 52 46 
120 64 51 
120 60 50 
114 58 51 
124 64 49 
118 55 47 
115 63 50 
123 57 46 
120 56 48 
118 55 46 
118 62 49 
117 62 53 
121 61 49 
116 58 46 
120 61 50 
120 59 46 
115 57 47 
118 57 46 
119 60 48 
123 55 46 
123 53 43 
113 71 49 
117 58 52 
119 61 49 
123 58 50 
121 52 46 
113 65 50 
120 56 49 
122 57 46 
117 64 51 
115 52 48 
121 60 47 
120 56 47 
118 53 44 
114 63 51 
123 52 44 
110 58 47 
114 66 51 
119 53 45 
114 60 48 
125 59 47 
118 59 48 
116 62 51 
122 54 45 
117 62 48 
118 59 48 
119 57 48 
116 56 48 
126 52 42 
117 56 45 
118 52 44 
122 53 42 
119 56 46 
125 51 44 
125 59 43 
122 57 47 
134 63 53 
142 87 101 
139 88 91 
124 78 80 
117 60 66 
132 54 60 
127 74 87 
125 90 149 
120 104 168 
114 107 140 
129 98 154 
123 139 164 
136 153 197 
133 167 193 
132 192 208 
146 183 209 
153 190 204 
149 198 221 
167 222 220 
153 231 234 
164 219 219 
161 211 222 
147 202 202 
152 182 204 
137 167 214 
127 172 203 
131 162 205 
109 144 197 
135 146 208 
137 171 193 
132 153 150 
138 122 139 
131 130 172 
140 175 210 
144 201 204 
138 194 215 
146 206 213 
131 209 207 
150 206 212 
153 218 218 
140 200 209 
152 206 222 
151 207 219 
151 198 214 
151 203 218 
148 199 208 
149 184 219 
153 198 213 
145 188 203 
148 183 209 
155 208 217 
149 182 221 
145 187 215 
143 176 209 
159 176 199 
151 194 213 
154 197 214 
139 175 184 
147 183 203 
153 185 200 
167 204 209 
166 217 202 
167 201 222 
161 224 213 
163 207 195 
157 163 127 
141 126 109 
157 135 146 
177 182 214 
158 213 232 
179 205 216 
165 178 198 
161 188 200 
163 188 213 
148 195 217 
175 194 215 
147 190 217 
172 187 211 
183 205 228 
176 216 228 
165 209 222 
158 174 215 
164 181 195 
165 187 221 
168 189 198 
167 212 224 
178 235 224 
160 232 232 
174 220 220 
173 226 223 
167 224 221 
165 220 212 
168 234 224 
175 230 223 
175 219 227 
166 203 219 
163 206 216 
156 209 213 
168 218 208 
174 223 215 
